Date,Open,High,Low,Close,Adj Close,Volume
2007-01-26,3.383900,3.383900,3.383900,3.263700,3.263700,0
2007-01-29,3.263700,3.405000,3.263700,3.266600,3.266600,0
2007-01-30,3.266600,3.401000,3.266600,3.272000,3.272000,0
2007-01-31,3.272000,3.403000,3.272000,3.267600,3.267600,0
2007-02-01,3.267600,3.267600,3.255000,3.255000,3.255000,0
2007-02-02,3.255000,3.378700,3.255000,3.247700,3.247700,0
2007-02-05,3.247700,3.378300,3.247700,3.378300,3.378300,0
2007-02-06,3.245600,3.371900,3.245600,3.227800,3.227800,0
2007-02-07,3.227800,3.360400,3.227800,3.226500,3.226500,0
2007-02-08,3.226500,3.364200,3.226500,3.233600,3.233600,0
2007-02-09,3.233600,3.376700,3.233600,3.245200,3.245200,0
2007-02-12,3.245200,3.386000,3.245200,3.257300,3.257300,0
2007-02-13,3.257300,3.390700,3.257300,3.254700,3.254700,0
2007-02-14,3.254700,3.382200,3.254700,3.248400,3.248400,0
2007-02-15,3.248400,3.370100,3.241400,3.241400,3.241400,0
2007-02-16,3.241400,3.369500,3.241400,3.237500,3.237500,0
2007-02-19,3.237500,3.368200,3.237500,3.236500,3.236500,0
2007-02-20,3.236500,3.369400,3.235500,3.235500,3.235500,0
2007-02-21,3.367900,3.375600,3.243600,3.243600,3.243600,0
2007-02-22,3.243600,3.373200,3.243600,3.242500,3.242500,0
2007-02-23,3.242500,3.375900,3.242500,3.237800,3.237800,0
2007-02-26,3.237800,3.368700,3.237800,3.239000,3.239000,0
2007-02-27,3.368700,3.368700,3.239000,3.246300,3.246300,0
2007-02-28,3.246300,3.390700,3.246300,3.258800,3.258800,0
2007-03-01,3.258800,3.258800,3.252700,3.252700,3.252700,0
2007-03-02,3.252700,3.387700,3.252700,3.252700,3.252700,0
2007-03-05,3.252700,3.384100,3.252700,3.261200,3.261200,0
2007-03-06,3.261200,3.388800,3.261200,3.244800,3.244800,0
2007-03-07,3.244800,3.380100,3.244800,3.245700,3.245700,0
2007-03-08,3.245700,3.380000,3.245700,3.238100,3.238100,0
2007-03-09,3.238100,3.370600,3.238100,3.236500,3.236500,0
2007-03-12,3.236500,3.363100,3.236500,3.230000,3.230000,0
2007-03-13,3.230000,3.364600,3.230000,3.237100,3.237100,0
2007-03-14,3.237100,3.364900,3.237100,3.240900,3.240900,0
2007-03-15,3.240900,3.364600,3.225200,3.225200,3.225200,0
2007-03-16,3.225200,3.362400,3.225200,3.360300,3.360300,0
2007-03-19,3.356000,3.356000,3.356000,3.356000,3.356000,0
2007-03-20,3.209200,3.335000,3.209200,3.198900,3.198900,0
2007-03-21,3.198900,3.345900,3.198900,3.200500,3.200500,0
2007-03-22,3.200500,3.347400,3.200500,3.200500,3.200500,0
2007-03-23,3.200500,3.354700,3.200500,3.200500,3.200500,0
2007-03-26,3.351500,3.351500,3.351500,3.219300,3.219300,0
2007-03-27,3.219300,3.359000,3.219300,3.225500,3.225500,0
2007-03-28,3.225500,3.359300,3.225500,3.225000,3.225000,0
2007-03-29,3.225000,3.359900,3.225000,3.227400,3.227400,0
2007-03-30,3.227400,3.352900,3.227400,3.213500,3.213500,0
2007-04-02,3.345100,3.345100,3.339900,3.208000,3.208000,0
2007-04-03,3.208000,3.341400,3.208000,3.202500,3.202500,0
2007-04-04,3.202500,3.327000,3.202500,3.194700,3.194700,0
2007-04-05,3.194700,3.326900,3.194700,3.192700,3.192700,0
2007-04-06,3.192700,3.192700,3.192700,3.192700,3.192700,0
2007-04-09,3.192700,3.192700,3.192700,3.192700,3.192700,0
2007-04-10,3.331700,3.337100,3.331700,3.201500,3.201500,0
2007-04-11,3.201500,3.332900,3.201500,3.201700,3.201700,0
2007-04-12,3.201700,3.330900,3.201700,3.199800,3.199800,0
2007-04-13,3.199800,3.334100,3.199800,3.204700,3.204700,0
2007-04-16,3.204700,3.337000,3.204700,3.194500,3.194500,0
2007-04-17,3.324900,3.324900,3.323200,3.187000,3.187000,0
2007-04-18,3.187000,3.321200,3.187000,3.190700,3.190700,0
2007-04-19,3.190700,3.332400,3.190700,3.196900,3.196900,0
2007-04-20,3.196900,3.327800,3.196900,3.195400,3.195400,0
2007-04-23,3.328700,3.328700,3.328700,3.199300,3.199300,0
2007-04-24,3.199300,3.329700,3.199300,3.195900,3.195900,0
2007-04-25,3.195900,3.195900,3.192000,3.192000,3.192000,0
2007-04-26,3.192000,3.320700,3.192000,3.172300,3.172300,0
2007-04-27,3.172300,3.305000,3.172300,3.178900,3.178900,0
2007-04-30,3.315900,3.315900,3.309400,3.190400,3.190400,0
2007-05-01,3.190400,3.190400,3.190400,3.190400,3.190400,0
2007-05-02,3.317100,3.318900,3.317100,3.186300,3.186300,0
2007-05-03,3.186300,3.307600,3.186300,3.171500,3.171500,0
2007-05-04,3.171500,3.311100,3.171500,3.180200,3.180200,0
2007-05-07,3.311800,3.311800,3.311800,3.173500,3.173500,0
2007-05-08,3.173500,3.301300,3.173500,3.166900,3.166900,0
2007-05-09,3.166900,3.299800,3.166900,3.152900,3.152900,0
2007-05-10,3.152900,3.278500,3.152900,3.145600,3.145600,0
2007-05-11,3.145600,3.272100,3.145600,3.145900,3.145900,0
2007-05-14,3.276500,3.276500,3.269600,3.134100,3.134100,0
2007-05-15,3.134100,3.270000,3.134100,3.141400,3.141400,0
2007-05-16,3.141400,3.271600,3.141400,3.137800,3.137800,0
2007-05-17,3.137800,3.137800,3.137800,3.137800,3.137800,0
2007-05-18,3.264900,3.266100,3.255000,3.132600,3.132600,0
2007-05-21,3.256100,3.256100,3.117900,3.117900,3.117900,0
2007-05-22,3.117900,3.254800,3.117900,3.127700,3.127700,0
2007-05-23,3.127700,3.267800,3.127700,3.136700,3.136700,0
2007-05-24,3.136700,3.268000,3.136700,3.234600,3.234600,0
2007-05-25,3.234600,3.269100,3.234600,3.237800,3.237800,0
2007-05-28,3.237800,3.237800,3.237800,3.237800,3.237800,0
2007-05-29,3.259000,3.261300,3.259000,3.231400,3.231400,0
2007-05-30,3.231400,3.269300,3.231400,3.232800,3.232800,0
2007-05-31,3.232800,3.267700,3.232800,3.231200,3.231200,0
2007-06-01,3.231200,3.259500,3.231200,3.227000,3.227000,0
2007-06-04,3.259300,3.259300,3.259300,3.219400,3.219400,0
2007-06-05,3.219400,3.251100,3.219400,3.213300,3.213300,0
2007-06-06,3.213300,3.251700,3.213300,3.223000,3.223000,0
2007-06-07,3.223000,3.259600,3.223000,3.228900,3.228900,0
2007-06-08,3.263000,3.276600,3.245200,3.245200,3.245200,0
2007-06-11,3.245200,3.277000,3.245200,3.231200,3.231200,0
2007-06-12,3.231200,3.264600,3.219700,3.219700,3.219700,0
2007-06-13,3.219700,3.252000,3.219700,3.230400,3.230400,0
2007-06-14,3.230400,3.253500,3.212000,3.212000,3.212000,0
2007-06-15,3.212000,3.239800,3.212000,3.200400,3.200400,0
2007-06-18,3.200400,3.200400,3.176000,3.176000,3.176000,0
2007-06-19,3.176000,3.209100,3.176000,3.180700,3.180700,0
2007-06-20,3.180700,3.205600,3.180700,3.172900,3.172900,0
2007-06-21,3.172900,3.195500,3.172900,3.162700,3.162700,0
2007-06-22,3.162700,3.196700,3.162700,3.128600,3.128600,0
2007-06-25,3.161200,3.170200,3.161200,3.141500,3.141500,0
2007-06-26,3.141500,3.173300,3.141500,3.140000,3.140000,0
2007-06-27,3.140000,3.165000,3.140000,3.130500,3.130500,0
2007-06-28,3.130500,3.162400,3.130500,3.127100,3.127100,0
2007-06-29,3.127100,3.158100,3.116900,3.094700,3.094700,0
2007-07-02,3.114900,3.114900,3.104700,3.069700,3.069700,0
2007-07-03,3.069700,3.118900,3.069700,3.084200,3.084200,0
2007-07-04,3.084200,3.133400,3.084200,3.087800,3.087800,0
2007-07-05,3.087800,3.135100,3.087800,3.092600,3.092600,0
2007-07-06,3.092600,3.121600,3.092600,3.082000,3.082000,0
2007-07-09,3.109800,3.110300,3.084400,3.084400,3.084400,0
2007-07-10,3.084400,3.131900,3.084400,3.097200,3.097200,0
2007-07-11,3.097200,3.127300,3.097200,3.092000,3.092000,0
2007-07-12,3.092000,3.122100,3.092000,3.097700,3.097700,0
2007-07-13,3.097700,3.128600,3.097700,3.094600,3.094600,0
2007-07-16,3.126800,3.126800,3.088300,3.088300,3.088300,0
2007-07-17,3.088300,3.124000,3.088300,3.088800,3.088800,0
2007-07-18,3.088800,3.119900,3.088800,3.089700,3.089700,0
2007-07-19,3.089700,3.123200,3.089700,3.087300,3.087300,0
2007-07-20,3.087300,3.123400,3.087300,3.093000,3.093000,0
2007-07-23,3.128000,3.128000,3.121500,3.087300,3.087300,0
2007-07-24,3.087300,3.118500,3.087300,3.081300,3.081300,0
2007-07-25,3.081300,3.122400,3.081300,3.094300,3.094300,0
2007-07-26,3.094300,3.123900,3.094300,3.100600,3.100600,0
2007-07-27,3.100600,3.165000,3.100600,3.119500,3.119500,0
2007-07-30,3.160900,3.165000,3.160900,3.132100,3.132100,0
2007-07-31,3.132100,3.157300,3.132100,3.117300,3.117300,0
2007-08-01,3.117300,3.170800,3.117300,3.137600,3.137600,0
2007-08-02,3.137600,3.167900,3.137600,3.135100,3.135100,0
2007-08-03,3.135100,3.160000,3.135100,3.125500,3.125500,0
2007-08-06,3.159900,3.159900,3.159900,3.137100,3.137100,0
2007-08-07,3.137100,3.174800,3.137100,3.135100,3.135100,0
2007-08-08,3.135100,3.170900,3.135100,3.126700,3.126700,0
2007-08-09,3.126700,3.162500,3.126700,3.130400,3.130400,0
2007-08-10,3.130400,3.187400,3.130400,3.156700,3.156700,0
2007-08-13,3.193900,3.193900,3.193900,3.158000,3.158000,0
2007-08-14,3.158000,3.189100,3.158000,3.161300,3.161300,0
2007-08-15,3.161300,3.192500,3.161300,3.184600,3.184600,0
2007-08-16,3.184600,3.245700,3.184600,3.214400,3.214400,0
2007-08-17,3.214400,3.245100,3.214400,3.237000,3.237000,0
2007-08-20,3.258500,3.258500,3.219200,3.219200,3.219200,0
2007-08-21,3.219200,3.274100,3.219200,3.236900,3.236900,0
2007-08-22,3.236900,3.274700,3.236900,3.225500,3.225500,0
2007-08-23,3.225500,3.254700,3.225500,3.206900,3.206900,0
2007-08-24,3.206900,3.244900,3.206900,3.220600,3.220600,0
2007-08-27,3.255100,3.255100,3.255100,3.207400,3.207400,0
2007-08-28,3.207400,3.240900,3.207400,3.208000,3.208000,0
2007-08-29,3.208000,3.245400,3.208000,3.217100,3.217100,0
2007-08-30,3.217100,3.249900,3.217100,3.220000,3.220000,0
2007-08-31,3.220000,3.257600,3.220000,3.231900,3.231900,0
2007-09-03,3.263900,3.263900,3.263900,3.224900,3.224900,0
2007-09-04,3.224900,3.263200,3.224900,3.258000,3.258000,0
2007-09-05,3.258000,3.301800,3.258000,3.278900,3.278900,0
2007-09-06,3.278900,3.314800,3.278900,3.283400,3.283400,0
2007-09-07,3.283400,3.312700,3.283400,3.262300,3.262300,0
2007-09-10,3.314600,3.331700,3.301000,3.310600,3.310600,0
2007-09-11,3.273700,3.309300,3.273700,3.271600,3.271600,0
2007-09-12,3.271600,3.313500,3.271600,3.272100,3.272100,0
2007-09-13,3.272100,3.328100,3.272100,3.283100,3.283100,0
2007-09-14,3.283100,3.366500,3.283100,3.329700,3.329700,0
2007-09-17,3.357000,3.385600,3.350200,3.348300,3.348300,0
2007-09-18,3.348300,3.388900,3.348300,3.340200,3.340200,0
2007-09-19,3.340200,3.374100,3.340200,3.332500,3.332500,0
2007-09-20,3.332500,3.418600,3.332500,3.335000,3.335000,0
2007-09-21,3.335000,3.412100,3.335000,3.361400,3.361400,0
2007-09-24,3.380000,3.384500,3.371000,3.345400,3.345400,0
2007-09-25,3.345400,3.388100,3.345400,3.348800,3.348800,0
2007-09-26,3.348800,3.383500,3.348800,3.342900,3.342900,0
2007-09-27,3.342900,3.375300,3.342900,3.336300,3.336300,0
2007-09-28,3.336300,3.372600,3.329400,3.304600,3.304600,0
2007-10-01,3.331100,3.352700,3.329400,3.309700,3.309700,0
2007-10-02,3.309700,3.354200,3.309700,3.316600,3.316600,0
2007-10-03,3.316600,3.316600,3.316600,3.316600,3.316600,0
2007-10-04,3.316600,3.373100,3.316600,3.335300,3.335300,0
2007-10-05,3.335300,3.368100,3.325200,3.325200,3.325200,0
2007-10-08,3.353600,3.353600,3.334000,3.307100,3.307100,0
2007-10-09,3.307100,3.349800,3.307100,3.314700,3.314700,0
2007-10-10,3.314700,3.349200,3.304900,3.275600,3.275600,0
2007-10-11,3.275600,3.329600,3.275600,3.288700,3.288700,0
2007-10-12,3.288700,3.335300,3.288700,3.297900,3.297900,0
2007-10-15,3.330700,3.335500,3.324800,3.299500,3.299500,0
2007-10-16,3.299500,3.350300,3.299500,3.317200,3.317200,0
2007-10-17,3.317200,3.350100,3.317200,3.308400,3.308400,0
2007-10-18,3.308400,3.351300,3.308400,3.308400,3.308400,0
2007-10-19,3.308400,3.370200,3.308400,3.321600,3.321600,0
2007-10-22,3.376200,3.394900,3.354900,3.360900,3.360900,0
2007-10-23,3.360900,3.380400,3.357000,3.333400,3.333400,0
2007-10-24,3.333400,3.369600,3.333400,3.327700,3.327700,0
2007-10-25,3.327700,3.352700,3.327700,3.308900,3.308900,0
2007-10-26,3.308900,3.343800,3.305800,3.305800,3.305800,0
2007-10-29,3.337500,3.343000,3.327300,3.300000,3.300000,0
2007-10-30,3.300000,3.342400,3.300000,3.303400,3.303400,0
2007-10-31,3.303400,3.336600,3.303400,3.298400,3.298400,0
2007-11-01,3.298400,3.336300,3.277600,3.277600,3.277600,0
2007-11-02,3.277600,3.340900,3.277600,3.305700,3.305700,0
2007-11-05,3.333000,3.358000,3.332900,3.302700,3.302700,0
2007-11-06,3.302700,3.374600,3.302700,3.334400,3.334400,0
2007-11-07,3.334400,3.400400,3.334400,3.357000,3.357000,0
2007-11-08,3.357000,3.405000,3.357000,3.363200,3.363200,0
2007-11-09,3.363200,3.413500,3.363200,3.379600,3.379600,0
2007-11-12,3.408800,3.446200,3.399900,3.410200,3.410200,0
2007-11-13,3.410200,3.451100,3.403200,3.403200,3.403200,0
2007-11-14,3.403200,3.457300,3.403200,3.422800,3.422800,0
2007-11-15,3.422800,3.458100,3.422800,3.420400,3.420400,0
2007-11-16,3.420400,3.485100,3.420400,3.443300,3.443300,0
2007-11-19,3.478400,3.488700,3.468300,3.442600,3.442600,0
2007-11-20,3.442600,3.497000,3.442600,3.455600,3.455600,0
2007-11-21,3.455600,3.549600,3.455600,3.493000,3.493000,0
2007-11-22,3.493000,3.637600,3.493000,3.569900,3.569900,0
2007-11-23,3.569900,3.683800,3.556700,3.556700,3.556700,0
2007-11-26,3.609400,3.627800,3.573800,3.596600,3.596600,0
2007-11-27,3.547600,3.599200,3.547600,3.550300,3.550300,0
2007-11-28,3.550300,3.576200,3.508200,3.508200,3.508200,0
2007-11-29,3.508200,3.533000,3.483400,3.483400,3.483400,0
2007-11-30,3.483400,3.532500,3.476800,3.453100,3.453100,0
2007-12-03,3.482800,3.503900,3.464700,3.464700,3.464700,0
2007-12-04,3.464700,3.568300,3.464700,3.494100,3.494100,0
2007-12-05,3.494100,3.559100,3.494100,3.513300,3.513300,0
2007-12-06,3.513300,3.524800,3.506900,3.474600,3.474600,0
2007-12-07,3.474600,3.513900,3.474600,3.504000,3.504000,0
2007-12-10,3.504000,3.515300,3.499900,3.477400,3.477400,0
2007-12-11,3.477400,3.516000,3.477400,3.477300,3.477300,0
2007-12-12,3.477300,3.528400,3.477300,3.484700,3.484700,0
2007-12-13,3.484700,3.524900,3.484700,3.485400,3.485400,0
2007-12-14,3.485400,3.555600,3.485400,3.512000,3.512000,0
2007-12-17,3.540900,3.557300,3.514200,3.514200,3.514200,0
2007-12-18,3.540100,3.571300,3.524700,3.537100,3.537100,0
2007-12-19,3.510100,3.540000,3.499200,3.499200,3.499200,0
2007-12-20,3.499200,3.527600,3.499200,3.477600,3.477600,0
2007-12-21,3.477600,3.520100,3.474600,3.455900,3.455900,0
2007-12-24,3.455900,3.455900,3.455900,3.455900,3.455900,0
2007-12-25,3.455900,3.455900,3.455900,3.455900,3.455900,0
2007-12-26,3.487400,3.494900,3.479900,3.487400,3.487400,0
2007-12-27,3.470500,3.541300,3.467300,3.500000,3.500000,0
2007-12-28,3.500000,3.612900,3.500000,3.574600,3.574600,0
2007-12-31,3.572600,3.572600,3.572600,3.572600,3.572600,0
2008-01-01,3.572600,3.572600,3.572600,3.572600,3.572600,0
2008-01-02,3.577600,3.605700,3.567000,3.567600,3.567600,0
2008-01-03,3.567600,3.600600,3.556300,3.556300,3.556300,0
2008-01-04,3.556300,3.597100,3.546700,3.546700,3.546700,0
2008-01-07,3.575900,3.590900,3.570100,3.544600,3.544600,0
2008-01-08,3.544600,3.590900,3.544600,3.551000,3.551000,0
2008-01-09,3.551000,3.668000,3.551000,3.614500,3.614500,0
2008-01-10,3.614500,3.680100,3.614500,3.620900,3.620900,0
2008-01-11,3.620900,3.647600,3.601600,3.637800,3.637800,0
2008-01-14,3.635600,3.673700,3.622200,3.673500,3.673500,0
2008-01-15,3.673500,3.673500,3.633500,3.659500,3.659500,0
2008-01-16,3.659500,3.667900,3.631800,3.665100,3.665100,0
2008-01-17,3.665100,3.665100,3.605000,3.636900,3.636900,0
2008-01-18,3.636900,3.655400,3.626800,3.643600,3.643600,0
2008-01-21,4.040050,4.660500,3.643000,3.782600,3.782600,0
2008-01-22,3.643600,3.741200,3.611200,3.728000,3.728000,0
2008-01-23,3.728000,3.742300,3.689900,3.734700,3.734700,0
2008-01-24,3.734700,3.734700,3.693000,3.709800,3.709800,0
2008-01-25,3.709800,3.790100,3.700700,3.782500,3.782500,0
2008-01-28,3.740500,3.750700,3.705600,3.730500,3.730500,0
2008-01-29,3.730500,3.730500,3.629200,3.697500,3.697500,0
2008-01-30,3.697500,3.697500,3.658100,3.679100,3.679100,0
2008-01-31,3.679100,3.679100,3.647000,3.675600,3.675600,0
2008-02-01,3.675600,3.675800,3.617400,3.617500,3.617500,0
2008-02-04,3.620800,3.625600,3.558300,3.594500,3.594500,0
2008-02-05,3.594500,3.612400,3.559300,3.593100,3.593100,0
2008-02-06,3.593100,3.633500,3.593100,3.626100,3.626100,0
2008-02-07,3.626100,3.647900,3.607500,3.632500,3.632500,0
2008-02-08,3.632500,3.642500,3.617400,3.642500,3.642500,0
2008-02-11,3.622500,3.627100,3.593100,3.619900,3.619900,0
2008-02-12,3.619900,3.619900,3.570100,3.589200,3.589200,0
2008-02-13,3.589200,3.599300,3.572800,3.596500,3.596500,0
2008-02-14,3.596500,3.607500,3.582600,3.607500,3.607500,0
2008-02-15,3.607500,3.608300,3.587200,3.602300,3.602300,0
2008-02-18,3.595000,3.600000,3.583600,3.600000,3.600000,0
2008-02-19,3.600000,3.600000,3.578500,3.599400,3.599400,0
2008-02-20,3.599400,3.616700,3.581600,3.616700,3.616700,0
2008-02-21,3.616700,3.616700,3.599400,3.612300,3.612300,0
2008-02-22,3.612300,3.630600,3.604900,3.630600,3.630600,0
2008-02-25,3.621900,3.621900,3.600700,3.617900,3.617900,0
2008-02-26,3.617900,3.617900,3.586700,3.604800,3.604800,0
2008-02-27,3.592100,3.612900,3.569700,3.612900,3.612900,0
2008-02-28,3.612900,3.623500,3.586800,3.616700,3.616700,0
2008-02-29,3.616700,3.705800,3.612100,3.705800,3.705800,0
2008-03-03,3.705800,3.738800,3.678700,3.721000,3.721000,0
2008-03-04,3.721000,3.721000,3.661800,3.693700,3.693700,0
2008-03-05,3.693700,3.693700,3.657100,3.665300,3.665300,0
2008-03-06,3.676900,3.676900,3.585600,3.649700,3.649700,0
2008-03-07,3.655100,3.707100,3.632900,3.679200,3.679200,0
2008-03-10,3.676300,3.687100,3.661100,3.676400,3.676400,0
2008-03-11,3.676400,3.679200,3.631800,3.662000,3.662000,0
2008-03-12,3.662000,3.662000,3.618700,3.652900,3.652900,0
2008-03-13,3.652900,3.680000,3.640600,3.655800,3.655800,0
2008-03-14,3.679800,3.686100,3.533500,3.672300,3.672300,0
2008-03-17,3.676500,3.707800,3.640800,3.703300,3.703300,0
2008-03-18,3.717000,3.717000,3.664600,3.678100,3.678100,0
2008-03-19,3.700700,3.700700,3.619300,3.684900,3.684900,0
2008-03-20,3.684900,3.685400,3.663100,3.684700,3.684700,0
2008-03-21,3.684700,3.684700,3.679400,3.684700,3.684700,0
2008-03-24,3.684700,3.684700,3.684700,3.684700,3.684700,0
2008-03-25,3.663100,3.674400,3.652100,3.671900,3.671900,0
2008-03-26,3.671900,3.677400,3.657100,3.677400,3.677400,0
2008-03-27,3.677400,3.678700,3.659100,3.678700,3.678700,0
2008-03-28,3.678700,3.679500,3.661700,3.679500,3.679500,0
2008-03-31,3.674600,3.687600,3.669400,3.687600,3.687600,0
2008-04-01,3.728400,3.795000,3.665100,3.719600,3.719600,0
2008-04-02,3.690300,3.690300,3.656100,3.673900,3.673900,0
2008-04-03,3.673900,3.673900,3.650200,3.669600,3.669600,0
2008-04-04,3.669600,3.675700,3.567400,3.675700,3.675700,0
2008-04-07,3.656100,3.664700,3.611600,3.646100,3.646100,0
2008-04-08,3.646100,3.646100,3.607100,3.635300,3.635300,0
2008-04-09,3.635300,3.636100,3.604800,3.636100,3.636100,0
2008-04-10,3.636100,3.636100,3.569400,3.631800,3.631800,0
2008-04-11,3.631800,3.631800,3.559700,3.580400,3.580400,0
2008-04-14,3.576100,3.588100,3.523200,3.586800,3.586800,0
2008-04-15,3.586800,3.586800,3.557100,3.580000,3.580000,0
2008-04-16,3.580000,3.588700,3.532200,3.588700,3.588700,0
2008-04-17,3.588700,3.588700,3.512400,3.579400,3.579400,0
2008-04-18,3.579400,3.579400,3.515600,3.523200,3.523200,0
2008-04-21,3.533000,3.533000,3.508500,3.511600,3.511600,0
2008-04-22,3.526800,3.526800,3.504900,3.519100,3.519100,0
2008-04-23,3.519100,3.538900,3.501000,3.521800,3.521800,0
2008-04-24,3.538900,3.556300,3.513500,3.556300,3.556300,0
2008-04-25,3.556300,3.590600,3.536400,3.565500,3.565500,0
2008-04-28,3.582500,3.587800,3.572100,3.581900,3.581900,0
2008-04-29,3.581900,3.641100,3.570900,3.612700,3.612700,0
2008-04-30,3.612700,3.646200,3.607400,3.638400,3.638400,0
2008-05-01,null,null,null,null,null,null
2008-05-02,3.610600,3.630500,3.532300,3.596400,3.596400,0
2008-05-05,3.596400,3.596400,3.576900,3.591800,3.591800,0
2008-05-06,3.591800,3.615600,3.578700,3.614900,3.614900,0
2008-05-07,3.612000,3.617900,3.600500,3.617900,3.617900,0
2008-05-08,3.617900,3.641000,3.604800,3.632900,3.632900,0
2008-05-09,3.632900,3.649200,3.630200,3.642400,3.642400,0
2008-05-12,3.655900,3.655900,3.655900,3.655900,3.655900,0
2008-05-13,3.616500,3.637900,3.598000,3.623500,3.623500,0
2008-05-14,3.623500,3.635000,3.564600,3.635000,3.635000,0
2008-05-15,3.635000,3.635000,3.603400,3.617400,3.617400,0
2008-05-16,3.617400,3.617400,3.586400,3.587300,3.587300,0
2008-05-19,3.595400,3.595400,3.569100,3.594000,3.594000,0
2008-05-20,3.594000,3.601100,3.574500,3.586900,3.586900,0
2008-05-21,3.601100,3.607300,3.491700,3.607300,3.607300,0
2008-05-22,3.607300,3.636300,3.597200,3.631900,3.631900,0
2008-05-23,3.631900,3.631900,3.610600,3.629700,3.629700,0
2008-05-26,3.623500,3.627600,3.611600,3.627600,3.627600,0
2008-05-27,3.627600,3.639800,3.617400,3.639800,3.639800,0
2008-05-28,3.639800,3.639800,3.614800,3.632400,3.632400,0
2008-05-29,3.632400,3.632400,3.585700,3.612400,3.612400,0
2008-05-30,3.612400,3.612400,3.570900,3.577300,3.577300,0
2008-06-02,3.579700,3.579700,3.547500,3.566800,3.566800,0
2008-06-03,3.566800,3.580400,3.557300,3.580400,3.580400,0
2008-06-04,3.580400,3.588600,3.568400,3.588600,3.588600,0
2008-06-05,3.588600,3.594600,3.567300,3.582800,3.582800,0
2008-06-06,3.582800,3.624000,3.572400,3.606000,3.606000,0
2008-06-09,3.618200,3.647400,3.605200,3.642000,3.642000,0
2008-06-10,3.642000,3.642000,3.614900,3.626600,3.626600,0
2008-06-11,3.626600,3.634600,3.613700,3.626700,3.626700,0
2008-06-12,3.624400,3.634600,3.611600,3.626100,3.626100,0
2008-06-13,3.626100,3.626100,3.611100,3.614200,3.614200,0
2008-06-16,3.610500,3.621000,3.608500,3.621000,3.621000,0
2008-06-17,3.621000,3.623400,3.605300,3.623400,3.623400,0
2008-06-18,3.623400,3.626500,3.605700,3.614500,3.614500,0
2008-06-19,3.626500,3.635100,3.607400,3.635100,3.635100,0
2008-06-20,3.635100,3.635100,3.614700,3.627400,3.627400,0
